id,event_type,latitude,longitude,endlatitude,endlongitude,address,event_cause,requires_road_closure,start_datetime,status,authenticated,modified_datetime,description,veh_type,corridor,priority,created_date,client_id,created_by_id,last_modified_by_id,police_station,kgid,closed_by_id,closed_datetime,gba_identifier,zone,junction,resolution_minutes,severity_class,hour,day_of_week,month,quarter,week_of_year,is_weekend,is_peak_hour,event_density_zone,event_density_junction,avg_res_time_cause,avg_res_time_zone,avg_res_time_corridor,cluster_id
FKID001460,unplanned,13.0820698,77.5929525,0.0,0.0,"Allalasandra Main Road, Yelahanka Bypass Junction, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,2024-02-17 20:42:38.872000+00:00,closed,yes,2024-02-17 21:48:25.943153+00:00,due to tyre burst,others,Bellary Road 2,High,2024-02-17 20:44:07.354019+00:00,1,FKUSR00802,FKUSR00001,Yelahanka,FKKG000786,FKUSR00802,2024-02-17 21:48:25.942567+00:00,Unknown,Unknown,Unknown,65.78450945,Medium,20,5,2,1,7,1,1,1350,1570,50.15632767893999,74.68835961348148,71.70337182127976,0
FKID001461,unplanned,12.963011,77.5664503,0.0,0.0,"Mysore Road, Anandpuram, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",others,False,2024-02-17 19:48:16.108000+00:00,closed,no,2024-02-18 02:17:08.642304+00:00,Vinayka theatre market on flyover garbage inform to bbmp sir,Unknown,Mysore Road,High,2024-02-17 19:52:24.014287+00:00,1,FKUSR00136,FKUSR00001,Chamarajpet,FKKG000130,FKUSR00136,2024-02-18 02:17:08.641698+00:00,Unknown,Unknown,Unknown,388.87556163333335,Critical,19,5,2,1,7,1,1,1350,1570,124.31282071161388,74.68835961348148,63.592885176608185,0
FKID001466,unplanned,12.9930034,77.5954144,0.0,0.0,"Millers Road, Chavundaraya Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2024-03-15 07:21:16.772000+00:00,closed,no,2024-03-15 07:31:31.703331+00:00,vasanthagara bus stop towards old Udaya TV Junction  s itJunction,bmtc_bus,Non-corridor,Low,2024-03-15 07:24:35.279452+00:00,1,FKUSR00803,FKUSR00001,High ground,FKKG000787,FKUSR00803,2024-03-15 07:31:31.702589+00:00,Unknown,Unknown,Unknown,10.24884315,Low,7,4,3,1,11,0,1,1350,1570,50.15632767893999,74.68835961348148,82.18710564856087,0
FKID001468,unplanned,13.0435867,77.6046833,0.0,0.0,"MBT Road, New Layout, RT Nagar Post, Bengaluru, Karnataka. Pin-560032 (India)",vehicle_breakdown,False,2024-03-15 07:28:25.679000+00:00,closed,no,2024-03-15 07:58:21.956127+00:00,Unknown,private_bus,ORR North 1,High,2024-03-15 07:28:57.183617+00:00,1,FKUSR00141,FKUSR00001,Hebbala,FKKG000135,FKUSR00141,2024-03-15 07:58:21.426672+00:00,Unknown,Unknown,Unknown,29.929127866666665,Low,7,4,3,1,11,0,1,1350,1570,50.15632767893999,74.68835961348148,77.9761443347826,0
FKID001469,unplanned,12.8999989,77.6009931,0.0,0.0,"Bannerghatta Main Road, Bilekahalli Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",vehicle_breakdown,False,2024-03-15 08:09:47.521000+00:00,closed,yes,2024-03-15 08:39:39.855295+00:00,near [LOCATION] off road due to tyre got puncher have left side traffic moving slowly from [PERSON] to hsbc junction sir,lcv,Bannerghata Road,High,2024-03-15 08:12:12.515906+00:00,1,FKUSR00025,FKUSR00001,Mico Layout,FKKG000021,FKUSR00025,2024-03-15 08:39:39.854690+00:00,Unknown,Unknown,Unknown,29.872228166666662,Low,8,4,3,1,11,0,1,1350,1570,50.15632767893999,74.68835961348148,58.74686473558559,0
FKID001470,unplanned,13.0411089,77.5457736,0.0,0.0,"Outer Ring Road, Sharadamba Nagar, Jalahalli Village, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",vehicle_breakdown,False,2024-03-15 10:22:58.970000+00:00,closed,no,2024-03-15 10:32:06.733733+00:00,break down,heavy_vehicle,ORR North 2,High,2024-03-15 10:23:53.529488+00:00,1,FKUSR00674,FKUSR00001,Jalahalli,FKKG000658,FKUSR00674,2024-03-15 10:32:06.733222+00:00,Unknown,Unknown,Unknown,9.129387033333334,Low,10,4,3,1,11,0,1,1350,1570,50.15632767893999,74.68835961348148,60.2654060390625,0
FKID001473,unplanned,12.9179413,77.6216552,0.0,0.0,"3rd Cross Road, Central Silk Board Staff Quarters, Dollar Scheme Colony, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560068 (India)",vehicle_breakdown,False,2024-02-17 22:25:57.762000+00:00,closed,yes,2024-02-17 23:13:44.774034+00:00,private bus offroaded inbetween silkboard towords mps in service road due airlock traffic movement slow ide sir,private_bus,ORR East 1,High,2024-02-17 22:28:04.927952+00:00,1,FKUSR00173,FKUSR00001,Madiwala,FKKG000166,FKUSR00173,2024-02-17 23:13:44.773502+00:00,Unknown,Unknown,Unknown,47.78352503333333,Medium,22,5,2,1,7,1,0,1350,1570,50.15632767893999,74.68835961348148,70.00507454057971,0
FKID001477,unplanned,12.9435108,77.57773,0.0,0.0,"Church Road, Madhav Rao Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",accident,False,2024-02-17 21:30:45.212098+00:00,closed,yes,2024-02-17 22:35:25.832103+00:00,Unknown,Unknown,Non-corridor,Low,2024-02-17 22:15:18.784717+00:00,1,FKUSR00804,FKUSR00804,Basavanagudi,Unknown,FKUSR00804,2024-02-17 22:35:25.831586+00:00,Unknown,Unknown,Unknown,64.67699146666666,Medium,21,5,2,1,7,1,1,1350,1570,47.9331169829502,74.68835961348148,82.18710564856087,0
FKID001490,unplanned,12.9162843,77.6155072,0.0,0.0,"Outer Ring Road, 29th BTM Road Junction, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",vehicle_breakdown,False,2024-02-17 23:55:25.531000+00:00,closed,no,2024-02-18 00:21:52.828614+00:00,gear box problem,others,Non-corridor,Low,2024-02-17 23:57:31.376877+00:00,1,FKUSR00152,FKUSR00001,Madiwala,FKKG000146,FKUSR00152,2024-02-18 00:21:52.828002+00:00,Unknown,Unknown,Unknown,26.454950033333333,Low,23,5,2,1,7,1,0,1350,1570,50.15632767893999,74.68835961348148,82.18710564856087,0
FKID001491,unplanned,12.9637192,77.5852885,0.0,0.0,"Model Road, Town Hall Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2024-02-18 00:26:46.518000+00:00,closed,yes,2024-02-18 01:08:03.105766+00:00,Unknown,bmtc_bus,Mysore Road,High,2024-02-18 00:30:19.089238+00:00,1,FKUSR00691,FKUSR00001,Halasuru Gate,FKKG000675,FKUSR00691,2024-02-18 01:08:03.105224+00:00,Unknown,Unknown,Unknown,41.27645373333333,Medium,0,6,2,1,7,1,0,1350,1570,50.15632767893999,74.68835961348148,63.592885176608185,0
FKID001493,unplanned,12.992609,77.5852714,0.0,0.0,"Sankey Road, Abshot Layout, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2024-02-18 01:16:13.812000+00:00,closed,no,2024-02-18 03:09:08.936672+00:00,b10 under pass to b2 car breakdowen sir traffic one said moment,others,Bellary Road 1,High,2024-02-18 01:20:12.789095+00:00,1,FKUSR00811,FKUSR00001,High ground,FKKG000793,FKUSR00811,2024-02-18 03:09:08.936013+00:00,Unknown,Unknown,Unknown,112.91873355,Medium,1,6,2,1,7,1,0,1350,1570,50.15632767893999,74.68835961348148,64.99083835017825,0
FKID001494,unplanned,12.9902179,77.5034639,0.0,0.0,"Magadi Main Road, Pattanagere Nagar, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",others,False,2024-02-18 00:50:09.992000+00:00,closed,yes,2024-02-18 04:32:59.827224+00:00,ರಾಮನವಮಿ ಪ್ರಯುಕ್ತ ಪೂಜೆ ಹಾಗೂ ಪಾನಕ ಮಜ್ಜಿಗೆ ವಿತರಣೆ ಮಾಡಲಾಗುತ್ತಿದೆ ಆದ್ದರಿಂದ traffic Conjunction ಇದೆ,Unknown,Magadi Road,High,2024-02-18 00:52:03.989771+00:00,1,FKUSR00284,FKUSR00001,Kamakshipalya,FKKG000276,FKUSR00284,2024-02-18 04:32:59.826577+00:00,Unknown,Unknown,Unknown,222.83057628333333,High,0,6,2,1,7,1,0,1350,1570,124.31282071161388,74.68835961348148,63.94197490036232,0
FKID001495,unplanned,13.0008671,77.5713369,0.0,0.0,"Sri Venkataranga Ayangar Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",vehicle_breakdown,False,2024-02-18 02:42:29.022000+00:00,closed,yes,2024-02-18 04:38:54.125432+00:00,"The bus steering is cut, traffic is slow movement",bmtc_bus,Non-corridor,Low,2024-02-18 02:45:47.737402+00:00,1,FKUSR00812,FKUSR00001,Malleshwaram,FKKG000794,FKUSR00812,2024-02-18 04:38:54.124719+00:00,Unknown,Unknown,Unknown,116.41837865,Medium,2,6,2,1,7,1,0,1350,1570,50.15632767893999,74.68835961348148,82.18710564856087,0
FKID001496,unplanned,12.9863247,77.6478879,0.0,0.0,"Suranjan Das Road, Byappanahalli Junction, Baiyappanahalli, Bengaluru, Karnataka. Pin-560038 (India)",vehicle_breakdown,False,2024-03-15 17:34:28.922000+00:00,closed,yes,2024-03-15 18:49:40.783769+00:00,traffic no problem sir. mechanic on the way,heavy_vehicle,Old Madras Road,High,2024-03-15 17:37:52.636835+00:00,1,FKUSR00813,FKUSR00001,Jeevanbheemanagar,FKKG000795,FKUSR00813,2024-03-15 18:49:40.783070+00:00,Unknown,Unknown,Unknown,75.1976845,Medium,17,4,3,1,11,0,1,1350,1570,50.15632767893999,74.68835961348148,57.05475939479167,0
FKID001499,planned,12.9392452,77.6951606,12.9392452,77.6951606,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",construction,True,2024-02-18 03:37:55.578000+00:00,closed,no,2024-02-18 04:12:01.419663+00:00,kadubeesanahalli junction near cessna service rd sir [PERSON] work sir,Unknown,ORR East 1,High,2024-02-18 03:39:31.182274+00:00,1,FKUSR00369,FKUSR00001,HAL Old Airport,FKKG000359,FKUSR00369,2024-02-18 04:12:01.419039+00:00,Unknown,Unknown,Unknown,34.09735065,Medium,3,6,2,1,7,1,0,1350,1570,218.7175310090909,74.68835961348148,70.00507454057971,0
FKID001501,unplanned,12.9819279,77.5948338,0.0,0.0,"Vidhan Vidhi Road, Police Thimmaiah Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2024-02-18 04:44:32.442000+00:00,closed,yes,2024-02-18 05:44:37.483804+00:00,gear problem,private_car,CBD 2,High,2024-02-18 04:45:35.360082+00:00,1,FKUSR00519,FKUSR00001,Cubbon Park,FKKG000508,FKUSR00519,2024-02-18 05:44:37.483278+00:00,Unknown,Unknown,Unknown,60.0840213,Medium,4,6,2,1,7,1,0,1350,1570,50.15632767893999,74.68835961348148,68.89357409133333,0
FKID001503,unplanned,13.141795,77.6173483,0.0,0.0,"Bengaluru Bellary Road, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",vehicle_breakdown,False,2024-03-15 18:23:32.420000+00:00,closed,no,2024-03-15 19:00:56.121079+00:00,Unknown,taxi,Bellary Road 2,High,2024-03-15 18:24:46.113011+00:00,1,FKUSR00815,FKUSR00001,Chikkajala,FKKG000797,FKUSR00815,2024-03-15 19:00:56.090766+00:00,Unknown,Unknown,Unknown,37.39451276666667,Medium,18,4,3,1,11,0,1,1350,1570,50.15632767893999,74.68835961348148,71.70337182127976,0
FKID001504,unplanned,12.8795724,77.6462409,12.8795813,77.6458373,"Keys Hotel Exit Road, Sri Tirumala Sarovar, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",accident,True,2024-03-15 18:58:59.544000+00:00,closed,yes,2024-03-15 20:13:37.277177+00:00,Chain accident on play Over near singasandra towards [LOCATION] near key hotel singasandra sir,Unknown,Hosur Road,High,2024-03-15 19:01:48.550842+00:00,1,FKUSR00578,FKUSR00001,Electronic City,FKKG000567,FKUSR00578,2024-03-15 20:13:37.276639+00:00,Unknown,Unknown,Unknown,74.62887731666666,Medium,18,4,3,1,11,0,1,1350,1570,47.9331169829502,74.68835961348148,77.44925807819149,0
FKID001507,unplanned,13.0422576,77.6130097,0.0,0.0,"MBT Road, Govind Pura, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",vehicle_breakdown,False,2024-03-15 19:27:28.531000+00:00,closed,no,2024-03-15 19:32:36.462573+00:00,gear pblm sir,heavy_vehicle,ORR North 1,High,2024-03-15 19:29:33.909841+00:00,1,FKUSR00817,FKUSR00001,Hebbala,FKKG000799,FKUSR00817,2024-03-15 19:32:36.462027+00:00,Unknown,Unknown,Unknown,5.132183783333333,Low,19,4,3,1,11,0,1,1350,1570,50.15632767893999,74.68835961348148,77.9761443347826,0
FKID001508,unplanned,12.99608379,77.66816426,0.0,0.0,"Old Madras Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",vehicle_breakdown,False,2024-02-18 05:44:10.693000+00:00,closed,yes,2024-02-18 05:54:47.889437+00:00,Unknown,bmtc_bus,ORR North 1,High,2024-02-18 05:44:55.721951+00:00,1,FKUSR00818,FKUSR00001,Mahadevapura,FKKG000800,FKUSR00818,2024-02-18 05:54:47.888946+00:00,Unknown,Unknown,Unknown,10.619932433333334,Low,5,6,2,1,7,1,0,1350,1570,50.15632767893999,74.68835961348148,77.9761443347826,0
FKID001512,unplanned,13.0079815,77.662382,13.0081476,77.6625423,"4th B Cross Road, Jala, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,True,2024-03-15 19:22:22.680000+00:00,closed,yes,2024-03-15 21:33:03.399868+00:00,ಮೆಟ್ರೊ ವಾಹನ,heavy_vehicle,ORR North 1,High,2024-03-15 19:24:39.749923+00:00,1,FKUSR00821,FKUSR00001,Banaswadi,FKKG000801,FKUSR00821,2024-03-15 21:33:03.399210+00:00,Unknown,Unknown,Unknown,130.6786535,High,19,4,3,1,11,0,1,1350,1570,50.15632767893999,74.68835961348148,77.9761443347826,0
FKID001519,unplanned,13.0017102,77.5836286,0.0,0.0,"Sankey Road, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",others,False,2024-02-18 08:54:43.804000+00:00,closed,yes,2024-02-18 09:02:56.614154+00:00,car weel puncture,Unknown,Bellary Road 1,High,2024-02-18 08:55:57.896369+00:00,1,FKUSR00376,FKUSR00001,Sadashivanagar,FKKG000366,FKUSR00376,2024-02-18 09:02:56.613627+00:00,Unknown,Unknown,Unknown,8.213493783333332,Low,8,6,2,1,7,1,1,1350,1570,124.31282071161388,74.68835961348148,64.99083835017825,0
FKID001520,unplanned,13.0514402,77.5391192,0.0,0.0,"H Mount Estate Road, Prestige Kensington Gardens, HMT Industrial Estate, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",tree_fall,False,2024-03-15 20:27:14.925000+00:00,closed,yes,2024-03-15 21:16:09.902599+00:00,tree fall,Unknown,Non-corridor,Low,2024-03-15 20:27:55.187987+00:00,1,FKUSR00158,FKUSR00001,Jalahalli,FKKG000152,FKUSR00158,2024-03-15 21:16:09.901861+00:00,Unknown,Unknown,Unknown,48.916281016666666,Medium,20,4,3,1,11,0,1,1350,1570,192.2649094001792,74.68835961348148,82.18710564856087,0
FKID001530,unplanned,13.0852483,77.5535017,0.0,0.0,"Yelahanka Road, Stage 1, Aditya Nagar, Chikkabettahalli, Bengaluru, Karnataka. Pin-560097 (India)",vehicle_breakdown,False,2024-03-15 20:51:48.132000+00:00,closed,yes,2024-03-15 23:08:39.970286+00:00,BMTC bus off road at major unnikrishnan towards [LOCATION] near HP petrol bunk MH palya sir,bmtc_bus,Non-corridor,Low,2024-03-15 20:54:14.471875+00:00,1,FKUSR00808,FKUSR00001,Yelahanka,FKKG000790,FKUSR00808,2024-03-15 23:08:39.969702+00:00,Unknown,Unknown,Unknown,136.8639617,High,20,4,3,1,11,0,1,1350,1570,50.15632767893999,74.68835961348148,82.18710564856087,0
FKID001534,unplanned,12.9144561,77.5999649,0.0,0.0,"Bannerghatta Main Road, Gopalan Innovation Mall, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)",vehicle_breakdown,False,2024-02-18 20:19:42.004000+00:00,closed,yes,2024-02-18 21:24:03.670595+00:00,infront of [PERSON] lgv off road due to back wheel coming outside so traffic moving slowly from jayadeva under pass to [PERSON] sir,lcv,Bannerghata Road,High,2024-02-18 20:23:47.009908+00:00,1,FKUSR00025,FKUSR00001,Mico Layout,FKKG000021,FKUSR00025,2024-02-18 21:24:03.670035+00:00,Unknown,Unknown,Unknown,64.36110058333334,Medium,20,6,2,1,7,1,1,1350,1570,50.15632767893999,74.68835961348148,58.74686473558559,0
FKID001536,unplanned,12.91700531,77.67319232,0.0,0.0,"Sarjapura Main Road, Divyasree Elan Homes, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,2024-02-18 18:58:21.829000+00:00,closed,yes,2024-02-18 19:32:04.505518+00:00,Iblur towards Bellandur,bmtc_bus,Non-corridor,Low,2024-02-18 18:59:38.015621+00:00,1,FKUSR00830,FKUSR00001,Bellandur,FKKG000810,FKUSR00830,2024-02-18 19:32:04.504970+00:00,Unknown,Unknown,Unknown,33.71126616666667,Medium,18,6,2,1,7,1,1,1350,1570,50.15632767893999,74.68835961348148,82.18710564856087,0
FKID001543,unplanned,13.1038182,77.6007158,0.0,0.0,"Bellary Road, Kogilu Cross Junction, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,2024-03-15 22:35:27.470000+00:00,closed,no,2024-03-15 22:44:33.199640+00:00,Unknown,heavy_vehicle,Bellary Road 2,High,2024-03-15 22:36:35.575320+00:00,1,FKUSR00545,FKUSR00545,Yelahanka,FKKG000534,FKUSR00545,2024-03-15 22:44:31.705675+00:00,Unknown,Unknown,Unknown,9.070594583333332,Low,22,4,3,1,11,0,0,1350,1570,50.15632767893999,74.68835961348148,71.70337182127976,0
FKID001547,unplanned,12.958647,77.5552335,0.0,0.0,"Mysore Road, AR Compound, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",vehicle_breakdown,False,2024-03-15 23:00:51.904000+00:00,closed,yes,2024-03-15 23:42:15.384794+00:00,vehicle starting problem towards city traffic slow moving sir..,heavy_vehicle,Mysore Road,High,2024-03-15 23:02:34.691288+00:00,1,FKUSR00055,FKUSR00001,Chamarajpet,FKKG000049,FKUSR00055,2024-03-15 23:42:15.384231+00:00,Unknown,Unknown,Unknown,41.39133718333333,Medium,23,4,3,1,11,0,0,1350,1570,50.15632767893999,74.68835961348148,63.592885176608185,0
FKID001548,unplanned,12.9460623,77.4960791,0.0,0.0,"Kengeri Main Road, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",vehicle_breakdown,False,2024-03-15 22:35:58.122000+00:00,closed,yes,2024-03-16 00:42:27.129150+00:00,"BMTC Bus No. [VEHICLE] Off-road near [LOCATION] palya junction, mechanic arrived and repairing, traffic no problem",bmtc_bus,Non-corridor,Low,2024-03-15 22:38:19.738248+00:00,1,FKUSR00836,FKUSR00001,Jnanabharathi,FKKG000816,FKUSR00836,2024-03-16 00:42:27.128518+00:00,Unknown,Unknown,Unknown,126.48344196666667,High,22,4,3,1,11,0,0,1350,1570,50.15632767893999,74.68835961348148,82.18710564856087,0
FKID001551,unplanned,12.9982804,77.6634974,0.0,0.0,"Railway Line Road, Rajeev Nagar, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,False,2024-02-19 00:37:16.067000+00:00,closed,yes,2024-02-19 02:19:36.596084+00:00,vehicle breakdown,bmtc_bus,ORR North 1,High,2024-02-19 00:39:16.388478+00:00,1,FKUSR00488,FKUSR00001,Banaswadi,FKKG000477,FKUSR00488,2024-02-19 02:19:34.977563+00:00,Unknown,Unknown,Unknown,102.31517605,Medium,0,0,2,1,8,0,0,1350,1570,50.15632767893999,74.68835961348148,77.9761443347826,0
FKID001558,unplanned,12.94561,77.4956717,0.0,0.0,"Kengeri Main Road, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",vehicle_breakdown,False,2024-02-19 00:41:48.510000+00:00,closed,no,2024-02-19 01:23:10.872137+00:00,mariyappanapalya main junction [LOCATION] bus break down towards ullala,bmtc_bus,Non-corridor,Low,2024-02-19 00:45:29.718829+00:00,1,FKUSR00840,FKUSR00001,Jnanabharathi,FKKG000820,FKUSR00840,2024-02-19 01:23:10.871403+00:00,Unknown,Unknown,Unknown,41.37269005,Medium,0,0,2,1,8,0,0,1350,1570,50.15632767893999,74.68835961348148,82.18710564856087,0
FKID001559,unplanned,12.9890857,77.5078147,0.0,0.0,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,2024-03-16 01:16:51.111000+00:00,closed,yes,2024-03-16 01:34:49.215865+00:00,Due to Engine Boil BMTC bus [LOCATION]  traffic slow movement towards [PERSON],bmtc_bus,Magadi Road,High,2024-03-16 01:19:51.427325+00:00,1,FKUSR00284,FKUSR00001,Kamakshipalya,FKKG000276,FKUSR00284,2024-03-16 01:34:49.215151+00:00,Unknown,Unknown,Unknown,17.968402516666668,Low,1,5,3,1,11,1,0,1350,1570,50.15632767893999,74.68835961348148,63.94197490036232,0
FKID001560,unplanned,12.9888489,77.5081285,0.0,0.0,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,2024-03-16 01:15:37.317000+00:00,closed,no,2024-03-16 01:37:27.059073+00:00,ashrya junction city outgoing side bmtc bus off road at magadi main road,bmtc_bus,Magadi Road,High,2024-03-16 01:22:07.733884+00:00,1,FKUSR00470,FKUSR00001,Kamakshipalya,FKKG000459,FKUSR00470,2024-03-16 01:37:25.494500+00:00,Unknown,Unknown,Unknown,21.802958333333333,Low,1,5,3,1,11,1,0,1350,1570,50.15632767893999,74.68835961348148,63.94197490036232,0
FKID001564,unplanned,12.98872,77.508568,0.0,0.0,"8th Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,False,2024-03-16 02:00:18.474000+00:00,closed,yes,2024-03-16 02:23:58.307105+00:00,ashrya junction near hyundai showroom ksrtc bus off road sir towards sunkadakatte sir,ksrtc_bus,Magadi Road,High,2024-03-16 02:02:32.664213+00:00,1,FKUSR00470,FKUSR00001,Kamakshipalya,FKKG000459,FKUSR00470,2024-03-16 02:23:58.306496+00:00,Unknown,Unknown,Unknown,23.66387493333333,Low,2,5,3,1,11,1,0,1350,1570,50.15632767893999,74.68835961348148,63.94197490036232,0
FKID001565,unplanned,12.9591821,77.5556361,0.0,0.0,"Mysore Road, AR Compound, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",vehicle_breakdown,False,2024-02-19 03:17:27.345000+00:00,closed,yes,2024-02-19 04:32:49.431489+00:00,ನಮಸ್ಕಾರ ಸರ್ ಬಿಬಿ ಜಂಕ್ಷನ್ ಬಳಿ ಔಟ್ ಗೋಯಿಂಗ್ ಟ್ರಾಫಿಕ್ ನಲ್ಲಿ ತಮಿಳುನಾಡು ಗೌರ್ಮೆಂಟ್ ಬಸ್ ಪಂಚರ್ ಆಗಿ ಅಪ್ಲೋಡ್ ಆಗಿದೆ ಸರ್. ಟ್ರಾಫಿಕ್ ನಾರ್ಮಲ್ ಇದೆ sir,others,Mysore Road,High,2024-02-19 03:19:59.569946+00:00,1,FKUSR00136,FKUSR00001,Chamarajpet,FKKG000130,FKUSR00136,2024-02-19 04:32:49.430615+00:00,Unknown,Unknown,Unknown,75.36809358333333,Medium,3,0,2,1,8,0,0,1350,1570,50.15632767893999,74.68835961348148,63.592885176608185,0
FKID001566,unplanned,12.9529814,77.541538,0.0,0.0,"KR Market Road, KR Market Road Junction, Bapuji Nagar, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,2024-03-16 02:09:44.491000+00:00,closed,no,2024-03-16 03:07:53.391436+00:00,vehicle funture,lcv,Mysore Road,High,2024-03-16 02:10:31.812922+00:00,1,FKUSR00181,FKUSR00001,Byatarayanapura,FKKG000174,FKUSR00181,2024-03-16 03:07:52.866360+00:00,Unknown,Unknown,Unknown,58.13958933333333,Medium,2,5,3,1,11,1,0,1350,1570,50.15632767893999,74.68835961348148,63.592885176608185,0
FKID001567,unplanned,12.9889692,77.50772,12.9890003,77.5076107,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",vehicle_breakdown,True,2024-03-16 02:01:35.969000+00:00,closed,yes,2024-03-16 03:21:20.595329+00:00,ಟ್ರಾಫಿಕ್ ನಾರ್ಮಲ್ ಸರ್,lcv,Magadi Road,High,2024-03-16 02:03:35.350060+00:00,1,FKUSR00843,FKUSR00001,Kamakshipalya,FKKG000823,FKUSR00843,2024-03-16 03:21:20.594778+00:00,Unknown,Unknown,Unknown,79.74376296666667,Medium,2,5,3,1,11,1,0,1350,1570,50.15632767893999,74.68835961348148,63.94197490036232,0
